MANDT,MATNR,SPRAS,MAKTX,MAKTG
100,MAT0000797,P,Robust dedicated functionalities   ,ROBUST DEDICATED FUNCTIONALITIES
100,MZ-FG-E103,F,Centralized bandwidth-monitored analyzer,CENTRALIZED BANDWIDTH-MONITORED ANALYZER
100,MAT0000911,P,Reactive non-volatile groupware,REACTIVE NON-VOLATILE GROUPWARE
100,MAT0001420,E,Team-oriented multi-state analyzer   ,TEAM-ORIENTED MULTI-STATE ANALYZER
100,MAT0000472,E,Enterprise-wide tangible superstructure,ENTERPRISE-WIDE TANGIBLE SUPERSTRUCTURE
100,MAT0001851,E,A simplicidade de conseguir mais facilme,A SIMPLICIDADE DE CONSEGUIR MAIS FACILME
100,MAT0000438,D,Re-contextualized context-sensitive capa,RE-CONTEXTUALIZED CONTEXT-SENSITIVE CAPA
100,MAT0000405,P,Advanced multimedia instruction set   ,ADVANCED MULTIMEDIA INSTRUCTION SET
100,MAT0001740,D,Expanded 24hour implementation,EXPANDED 24HOUR IMPLEMENTATION
100,MAT0001681,P,A simplicidade de concretizar seus proje,A SIMPLICIDADE DE CONCRETIZAR SEUS PROJE
100,MAT0000505,F,Fundamental scalable initiative,FUNDAMENTAL SCALABLE INITIATIVE
100,MAT0001034,F,Virtual upward-trending approach   ,VIRTUAL UPWARD-TRENDING APPROACH
100,MAT0000604,E,L'avantage d'évoluer de manière efficace,L'AVANTAGE D'ÉVOLUER DE MANIÈRE EFFICACE
100,MAT0000186,P,Quality-focused cohesive analyzer,QUALITY-FOCUSED COHESIVE ANALYZER
100,MAT0000489,J,Front-line 6thgeneration contingency,FRONT-LINE 6THGENERATION CONTINGENCY
100,MAT0001250,E,Open-source user-facing software,OPEN-SOURCE USER-FACING SOFTWARE
100,MAT0001698,E,L'assurance d'innover à la pointe,L'ASSURANCE D'INNOVER À LA POINTE
100,MAT0001470,J,Polarized discrete attitude,POLARIZED DISCRETE ATTITUDE
100,MAT0001270,E,A arte de concretizar seus projetos com ,A ARTE DE CONCRETIZAR SEUS PROJETOS COM
100,MAT0001641,D,L'assurance de changer en toute tranquil,L'ASSURANCE DE CHANGER EN TOUTE TRANQUIL
100,MAT0000877,P,Profound full-range success,PROFOUND FULL-RANGE SUCCESS
100,MAT0001293,D,La liberté de louer de manière efficace   ,LA LIBERTÉ DE LOUER DE MANIÈRE EFFICACE
100,MAT0001948,E,A simplicidade de evoluir com toda a tra   ,A SIMPLICIDADE DE EVOLUIR COM TODA A TRA
100,MAT0000442,E,Switchable disintermediate project,SWITCHABLE DISINTERMEDIATE PROJECT
100,MAT0000096,D,La possibilité d'atteindre vos buts plus,LA POSSIBILITÉ D'ATTEINDRE VOS BUTS PLUS
100,MAT0000195,F,O direito de concretizar seus projetos m,O DIREITO DE CONCRETIZAR SEUS PROJETOS M
100,MAT0000700,E,Synergistic impactful infrastructure   ,SYNERGISTIC IMPACTFUL INFRASTRUCTURE
100,MAT0000054,D,De-engineered asymmetric workforce,DE-ENGINEERED ASYMMETRIC WORKFORCE
200,MAT0000424,D,Streamlined optimal time-frame,STREAMLINED OPTIMAL TIME-FRAME
100,MAT0001919,P,Organized solution-oriented methodology   ,ORGANIZED SOLUTION-ORIENTED METHODOLOGY
100,MAT0000967,F,O poder de inovar antes de tudo,O PODER DE INOVAR ANTES DE TUDO
100,MAT0000555,D,Virtual incremental open system,VIRTUAL INCREMENTAL OPEN SYSTEM
100,MAT0001145,J,Seamless heuristic firmware,SEAMLESS HEURISTIC FIRMWARE
100,MAT0000382,D,Front-line upward-trending challenge,FRONT-LINE UPWARD-TRENDING CHALLENGE
100,MAT0000635,J,A possibilidade de ganhar direto da font   ,A POSSIBILIDADE DE GANHAR DIRETO DA FONT
100,MAT0001671,E,Re-contextualized stable productivity,RE-CONTEXTUALIZED STABLE PRODUCTIVITY
100,MAT0000182,F,Compatible uniform policy   ,COMPATIBLE UNIFORM POLICY
100,MAT0001824,E,A liberdade de atingir seus objetivos an,A LIBERDADE DE ATINGIR SEUS OBJETIVOS AN
100,MAT0000375,D,Cross-group motivating portal,CROSS-GROUP MOTIVATING PORTAL
100,MAT0001501,F,A segurança de concretizar seus projetos   ,A SEGURANÇA DE CONCRETIZAR SEUS PROJETOS
100,MAT0001209,J,La possibilité de changer à l'état pur,LA POSSIBILITÉ DE CHANGER À L'ÉTAT PUR
100,MAT0001944,J,Le plaisir de louer avant-tout,LE PLAISIR DE LOUER AVANT-TOUT
100,MAT0000695,F,Implemented didactic array,IMPLEMENTED DIDACTIC ARRAY
100,MAT0000648,D,Profit-focused discrete adapter,PROFIT-FOCUSED DISCRETE ADAPTER
100,MAT0000415,E,Synchronized context-sensitive infrastru,SYNCHRONIZED CONTEXT-SENSITIVE INFRASTRU
100,MAT0000181,J,Organized executive Local Area Network,ORGANIZED EXECUTIVE LOCAL AREA NETWORK
100,MAT0001320,J,Up-sized hybrid policy,UP-SIZED HYBRID POLICY
100,MAT0000772,P,Enterprise-wide disintermediate model   ,ENTERPRISE-WIDE DISINTERMEDIATE MODEL
100,MAT0000587,J,Robust dedicated database   ,ROBUST DEDICATED DATABASE
100,MAT0001526,D,Total optimal time-frame,TOTAL OPTIMAL TIME-FRAME
100,MAT0000038,P,Triple-buffered leadingedge workforce   ,TRIPLE-BUFFERED LEADINGEDGE WORKFORCE
100,MAT0001631,J,Devolved methodical productivity   ,DEVOLVED METHODICAL PRODUCTIVITY
100,MAT0000322,J,Vision-oriented neutral product,VISION-ORIENTED NEUTRAL PRODUCT
100,MAT0001599,D,O conforto de ganhar sem preocupação,O CONFORTO DE GANHAR SEM PREOCUPAÇÃO
100,MAT0000956,E,Vision-oriented human-resource concept,VISION-ORIENTED HUMAN-RESOURCE CONCEPT
100,MAT0000295,F,Universal multi-state protocol,UNIVERSAL MULTI-STATE PROTOCOL
100,MAT0001247,P,O prazer de inovar com toda a tranquilid,O PRAZER DE INOVAR COM TODA A TRANQUILID
100,MAT0000041,P,Synergistic bi-directional architecture,SYNERGISTIC BI-DIRECTIONAL ARCHITECTURE
100,MAT0001319,D,A possibilidade de mudar mais rapidament,A POSSIBILIDADE DE MUDAR MAIS RAPIDAMENT
100,MAT0001910,D,Le pouvoir de louer sans soucis,LE POUVOIR DE LOUER SANS SOUCIS
100,MAT0001186,E,L'avantage de louer à l'état pur,L'AVANTAGE DE LOUER À L'ÉTAT PUR
100,MAT0000378,F,Diverse fresh-thinking parallelism   ,DIVERSE FRESH-THINKING PARALLELISM
100,MAT0001429,F,Re-engineered radical customer loyalty,RE-ENGINEERED RADICAL CUSTOMER LOYALTY
100,MAT0001302,D,Le droit de concrétiser vos projets plus,LE DROIT DE CONCRÉTISER VOS PROJETS PLUS
100,MAT0000150,F,Fundamental impactful extranet,FUNDAMENTAL IMPACTFUL EXTRANET
100,MAT0001521,E,Distributed 3rdgeneration moderator,DISTRIBUTED 3RDGENERATION MODERATOR
100,MAT0000539,E,Adaptive foreground matrix,ADAPTIVE FOREGROUND MATRIX
100,MAT0000027,F,Re-contextualized cohesive alliance,RE-CONTEXTUALIZED COHESIVE ALLIANCE
100,MAT0001433,F,Reverse-engineered solution-oriented int   ,REVERSE-ENGINEERED SOLUTION-ORIENTED INT
100,TG11,J,Cross-platform bandwidth-monitored knowl,CROSS-PLATFORM BANDWIDTH-MONITORED KNOWL
100,MAT0000198,J,La possibilité de changer à la pointe   ,LA POSSIBILITÉ DE CHANGER À LA POINTE
100,MAT0001226,E,Future-proofed homogeneous monitoring,FUTURE-PROOFED HOMOGENEOUS MONITORING
100,MAT0000383,J,Profound 5thgeneration extranet,PROFOUND 5THGENERATION EXTRANET
100,MAT0001085,P,Devolved eco-centric open architecture,DEVOLVED ECO-CENTRIC OPEN ARCHITECTURE
100,MAT0001451,F,Expanded dynamic architecture,EXPANDED DYNAMIC ARCHITECTURE
100,MAT0001200,F,Realigned asynchronous throughput,REALIGNED ASYNCHRONOUS THROUGHPUT
100,MAT0000371,J,Assimilated user-facing open system,ASSIMILATED USER-FACING OPEN SYSTEM
100,MAT0000042,F,L'avantage d'avancer de manière sûre,L'AVANTAGE D'AVANCER DE MANIÈRE SÛRE
100,MAT0001867,F,Down-sized static functionalities,DOWN-SIZED STATIC FUNCTIONALITIES
100,MAT0000464,F,Multi-channeled multi-state Local Area N,MULTI-CHANNELED MULTI-STATE LOCAL AREA N
100,MAT0000406,P,Business-focused even-keeled functionali   ,BUSINESS-FOCUSED EVEN-KEELED FUNCTIONALI
100,MAT0000607,P,Fundamental user-facing encoding   ,FUNDAMENTAL USER-FACING ENCODING
100,MAT0001597,J,Pre-emptive 5thgeneration customer loyal,PRE-EMPTIVE 5THGENERATION CUSTOMER LOYAL
100,MAT0000621,F,Optimized client-driven system engine,OPTIMIZED CLIENT-DRIVEN SYSTEM ENGINE
100,MAT0000846,E,A arte de atingir seus objetivos sem pre,A ARTE DE ATINGIR SEUS OBJETIVOS SEM PRE
100,MAT0001162,E,Sharable attitude-oriented parallelism,SHARABLE ATTITUDE-ORIENTED PARALLELISM
100,MAT0001411,P,Configurable client-driven solution,CONFIGURABLE CLIENT-DRIVEN SOLUTION
100,MAT0000949,P,Progressive tangible open system,PROGRESSIVE TANGIBLE OPEN SYSTEM
100,MAT0000628,P,L'art de louer plus facilement,L'ART DE LOUER PLUS FACILEMENT
100,MAT0001011,P,Synchronized leadingedge open architectu,SYNCHRONIZED LEADINGEDGE OPEN ARCHITECTU
100,MAT0000504,J,La liberté d'innover à sa source,LA LIBERTÉ D'INNOVER À SA SOURCE
100,MAT0001405,P,Diverse coherent core,DIVERSE COHERENT CORE
100,MAT0001554,F,Managed asymmetric paradigm,MANAGED ASYMMETRIC PARADIGM
100,MAT0001047,J,La liberté d'avancer naturellement,LA LIBERTÉ D'AVANCER NATURELLEMENT
100,MAT0001358,F,Innovative non-volatile knowledge user   ,INNOVATIVE NON-VOLATILE KNOWLEDGE USER
100,MAT0001023,F,A liberdade de ganhar com toda a tranqui,A LIBERDADE DE GANHAR COM TODA A TRANQUI
100,MAT0000732,E,Mandatory well-modulated secured line,MANDATORY WELL-MODULATED SECURED LINE
100,MAT0000709,J,Switchable optimizing strategy,SWITCHABLE OPTIMIZING STRATEGY
100,MAT0001146,P,Compatible human-resource benchmark,COMPATIBLE HUMAN-RESOURCE BENCHMARK
100,MAT0000860,D,Multi-layered demand-driven matrix,MULTI-LAYERED DEMAND-DRIVEN MATRIX
100,MAT0001423,F,Persevering actuating strategy   ,PERSEVERING ACTUATING STRATEGY
100,MAT0000016,J,L'assurance de concrétiser vos projets a,L'ASSURANCE DE CONCRÉTISER VOS PROJETS A
100,MAT0000386,J,A simplicidade de realizar seus sonhos e,A SIMPLICIDADE DE REALIZAR SEUS SONHOS E
100,MAT0000365,E,Re-contextualized impactful software,RE-CONTEXTUALIZED IMPACTFUL SOFTWARE
100,MAT0000674,E,Ameliorated zero-defect help-desk,AMELIORATED ZERO-DEFECT HELP-DESK
100,MAT0000159,D,Le droit de louer à l'état pur,LE DROIT DE LOUER À L'ÉTAT PUR
100,MAT0000221,P,Le pouvoir d'avancer à sa source   ,LE POUVOIR D'AVANCER À SA SOURCE
100,MAT0001936,J,Customer-focused value-added hierarchy,CUSTOMER-FOCUSED VALUE-ADDED HIERARCHY
200,MAT0001695,J,La possibilité d'avancer naturellement,LA POSSIBILITÉ D'AVANCER NATURELLEMENT
100,MAT0000871,D,La liberté d'avancer autrement,LA LIBERTÉ D'AVANCER AUTREMENT
100,MAT0001621,F,Cross-platform background protocol,CROSS-PLATFORM BACKGROUND PROTOCOL
100,MAT0000753,P,O poder de inovar com confiança,O PODER DE INOVAR COM CONFIANÇA
100,MAT0000040,J,Le droit de concrétiser vos projets de m,LE DROIT DE CONCRÉTISER VOS PROJETS DE M
100,MAT0001400,J,Up-sized human-resource intranet,UP-SIZED HUMAN-RESOURCE INTRANET
100,MAT0001928,F,Organic neutral function,ORGANIC NEUTRAL FUNCTION
100,MAT0001483,P,De-engineered multi-tasking Graphic Inte   ,DE-ENGINEERED MULTI-TASKING GRAPHIC INTE
100,MZ-FG-E102,J,Organic asymmetric framework,ORGANIC ASYMMETRIC FRAMEWORK
100,MAT0001149,F,L'assurance d'évoluer de manière sûre,L'ASSURANCE D'ÉVOLUER DE MANIÈRE SÛRE
100,MAT0000840,D,Optimized local capability,OPTIMIZED LOCAL CAPABILITY
100,MAT0001533,D,Multi-channeled next generation project,MULTI-CHANNELED NEXT GENERATION PROJECT
100,MAT0001010,D,O direito de ganhar com força total,O DIREITO DE GANHAR COM FORÇA TOTAL
100,MAT0001706,F,Le pouvoir d'avancer à la pointe   ,LE POUVOIR D'AVANCER À LA POINTE
100,MAT0001702,J,Right-sized object-oriented task-force,RIGHT-SIZED OBJECT-ORIENTED TASK-FORCE
100,MAT0000751,P,A simplicidade de ganhar mais rapidament,A SIMPLICIDADE DE GANHAR MAIS RAPIDAMENT
100,MAT0000864,D,L'avantage de concrétiser vos projets de,L'AVANTAGE DE CONCRÉTISER VOS PROJETS DE
100,MAT0000391,J,O conforto de ganhar direto da fonte,O CONFORTO DE GANHAR DIRETO DA FONTE
100,MAT0001332,D,Le droit de louer à l'état pur,LE DROIT DE LOUER À L'ÉTAT PUR
100,MAT0001831,J,Down-sized non-volatile leverage,DOWN-SIZED NON-VOLATILE LEVERAGE
100,MAT0000495,F,L'art d'atteindre vos buts naturellement,L'ART D'ATTEINDRE VOS BUTS NATURELLEMENT
100,MAT0000931,J,Diverse holistic monitoring,DIVERSE HOLISTIC MONITORING
100,MAT0000480,J,Synergistic actuating hub,SYNERGISTIC ACTUATING HUB
100,MAT0001237,P,Up-sized holistic structure,UP-SIZED HOLISTIC STRUCTURE
100,MZ-FG-C10,E,O poder de avançar mais facilmente   ,O PODER DE AVANÇAR MAIS FACILMENTE
100,MAT0000562,P,L'assurance d'innover avant-tout   ,L'ASSURANCE D'INNOVER AVANT-TOUT
100,MAT0000847,P,Triple-buffered systematic portal,TRIPLE-BUFFERED SYSTEMATIC PORTAL
100,MAT0000290,E,Balanced optimizing help-desk,BALANCED OPTIMIZING HELP-DESK
100,MAT0001654,F,Le pouvoir d'innover à l'état pur,LE POUVOIR D'INNOVER À L'ÉTAT PUR
100,MAT0001382,D,Open-source optimal core,OPEN-SOURCE OPTIMAL CORE
100,MAT0000083,E,Adaptive scalable artificial intelligenc,ADAPTIVE SCALABLE ARTIFICIAL INTELLIGENC
100,MAT0001829,E,User-friendly stable instruction set,USER-FRIENDLY STABLE INSTRUCTION SET
100,MAT0000753,E,A vantagem de avançar mais facilmente,A VANTAGEM DE AVANÇAR MAIS FACILMENTE
100,MAT0001397,F,Visionary full-range knowledgebase,VISIONARY FULL-RANGE KNOWLEDGEBASE
100,MAT0000145,E,O conforto de inovar de maneira eficaz,O CONFORTO DE INOVAR DE MANEIRA EFICAZ
100,MZ-FG-E108,E,A arte de mudar com toda a tranquilidade,A ARTE DE MUDAR COM TODA A TRANQUILIDADE
100,MAT0000001,D,La possibilité de louer naturellement   ,LA POSSIBILITÉ DE LOUER NATURELLEMENT
100,MAT0001098,P,Automated secondary focus group   ,AUTOMATED SECONDARY FOCUS GROUP
100,MAT0000209,D,Open-source next generation definition,OPEN-SOURCE NEXT GENERATION DEFINITION
100,MAT0000386,J,Devolved empowering intranet,DEVOLVED EMPOWERING INTRANET
100,MAT0000478,E,Polarized global moratorium,POLARIZED GLOBAL MORATORIUM
100,MAT0000328,F,Ameliorated radical emulation,AMELIORATED RADICAL EMULATION
100,MAT0000797,J,Le plaisir de louer à la pointe   ,LE PLAISIR DE LOUER À LA POINTE
100,MAT0000547,E,Expanded zero tolerance framework,EXPANDED ZERO TOLERANCE FRAMEWORK
100,MAT0001416,F,O prazer de concretizar seus projetos co   ,O PRAZER DE CONCRETIZAR SEUS PROJETOS CO
100,MAT0000859,E,Enhanced global knowledgebase   ,ENHANCED GLOBAL KNOWLEDGEBASE
100,MAT0001175,F,Stand-alone motivating data-warehouse   ,STAND-ALONE MOTIVATING DATA-WAREHOUSE
100,MAT0001488,F,Digitized global Internet solution,DIGITIZED GLOBAL INTERNET SOLUTION
100,MAT0001252,J,Secured bifurcated hub,SECURED BIFURCATED HUB
100,MAT0001465,P,O conforto de inovar com confiança,O CONFORTO DE INOVAR COM CONFIANÇA
100,MAT0001191,E,A segurança de conseguir com toda a tran,A SEGURANÇA DE CONSEGUIR COM TODA A TRAN
100,MAT0001669,J,Le pouvoir de changer à la pointe,LE POUVOIR DE CHANGER À LA POINTE
100,MAT0001397,D,O poder de mudar mais rapidamente   ,O PODER DE MUDAR MAIS RAPIDAMENTE
100,MAT0001271,E,Le droit de louer en toute tranquilité,LE DROIT DE LOUER EN TOUTE TRANQUILITÉ
100,MAT0000943,P,Le confort d'évoluer à l'état pur   ,LE CONFORT D'ÉVOLUER À L'ÉTAT PUR
100,MAT0000076,D,Mandatory hybrid projection,MANDATORY HYBRID PROJECTION
100,MAT0001948,E,O poder de mudar com toda a tranquilidad,O PODER DE MUDAR COM TODA A TRANQUILIDAD
100,MAT0000296,E,Le pouvoir de rouler à sa source,LE POUVOIR DE ROULER À SA SOURCE
100,MAT0000408,P,Integrated analyzing support,INTEGRATED ANALYZING SUPPORT
100,MAT0000903,F,Extended 24/7 service-desk,EXTENDED 24/7 SERVICE-DESK
100,MAT0001024,E,Re-contextualized 5thgeneration applicat,RE-CONTEXTUALIZED 5THGENERATION APPLICAT
100,MAT0000610,D,Up-sized leadingedge success,UP-SIZED LEADINGEDGE SUCCESS
100,MAT0000612,D,Horizontal non-volatile framework,HORIZONTAL NON-VOLATILE FRAMEWORK
100,MAT0000420,J,L'art d'avancer à l'état pur,L'ART D'AVANCER À L'ÉTAT PUR
100,MAT0000414,P,Le confort de changer avant-tout   ,LE CONFORT DE CHANGER AVANT-TOUT
100,MAT0000255,F,Re-contextualized multi-tasking customer,RE-CONTEXTUALIZED MULTI-TASKING CUSTOMER
100,MAT0000815,E,L'art de concrétiser vos projets naturel,L'ART DE CONCRÉTISER VOS PROJETS NATUREL
100,MAT0001001,P,L'assurance d'évoluer sans soucis,L'ASSURANCE D'ÉVOLUER SANS SOUCIS
100,MAT0001008,P,Face-to-face optimal flexibility,FACE-TO-FACE OPTIMAL FLEXIBILITY
100,MAT0001516,J,O conforto de ganhar de maneira eficaz   ,O CONFORTO DE GANHAR DE MANEIRA EFICAZ
100,MAT0001736,P,A possibilidade de atingir seus objetivo,A POSSIBILIDADE DE ATINGIR SEUS OBJETIVO
100,MAT0000611,J,Extended discrete architecture,EXTENDED DISCRETE ARCHITECTURE
100,MAT0001096,E,Le pouvoir d'atteindre vos buts sans sou,LE POUVOIR D'ATTEINDRE VOS BUTS SANS SOU
100,MAT0000661,J,Customer-focused web-enabled framework,CUSTOMER-FOCUSED WEB-ENABLED FRAMEWORK
100,MAT0000038,E,Re-contextualized systematic portal,RE-CONTEXTUALIZED SYSTEMATIC PORTAL
100,MAT0001297,D,Reduced systemic flexibility,REDUCED SYSTEMIC FLEXIBILITY
100,MAT0001266,F,Decentralized directional emulation,DECENTRALIZED DIRECTIONAL EMULATION
100,MAT0001087,E,Face-to-face 24/7 strategy   ,FACE-TO-FACE 24/7 STRATEGY
200,MAT0000349,D,Realigned discrete neural-net,REALIGNED DISCRETE NEURAL-NET
100,MAT0000332,J,Business-focused tertiary solution,BUSINESS-FOCUSED TERTIARY SOLUTION
100,MAT0000120,J,Le plaisir de louer à la pointe,LE PLAISIR DE LOUER À LA POINTE
100,MAT0000331,F,Horizontal leadingedge function   ,HORIZONTAL LEADINGEDGE FUNCTION
100,MAT0001842,J,Optional coherent moratorium,OPTIONAL COHERENT MORATORIUM
100,MAT0000518,D,Le confort d'avancer naturellement,LE CONFORT D'AVANCER NATURELLEMENT
100,MAT0000118,D,Polarized responsive conglomeration,POLARIZED RESPONSIVE CONGLOMERATION
100,MAT0000617,P,Balanced bi-directional hardware,BALANCED BI-DIRECTIONAL HARDWARE
100,MAT0001258,P,Vision-oriented foreground success   ,VISION-ORIENTED FOREGROUND SUCCESS
100,MAT0000362,F,Visionary holistic attitude,VISIONARY HOLISTIC ATTITUDE
100,MAT0001747,F,A arte de atingir seus objetivos mais ra,A ARTE DE ATINGIR SEUS OBJETIVOS MAIS RA
100,MAT0001601,D,A simplicidade de atingir seus objetivos,A SIMPLICIDADE DE ATINGIR SEUS OBJETIVOS
100,MAT0001940,D,Fundamental uniform knowledgebase,FUNDAMENTAL UNIFORM KNOWLEDGEBASE
100,MAT0001531,J,A vantagem de conseguir em estado puro,A VANTAGEM DE CONSEGUIR EM ESTADO PURO
100,MAT0000005,D,A certeza de conseguir direto da fonte,A CERTEZA DE CONSEGUIR DIRETO DA FONTE
100,MAT0001086,J,O prazer de atingir seus objetivos de ma,O PRAZER DE ATINGIR SEUS OBJETIVOS DE MA
100,MAT0000277,E,Self-enabling eco-centric circuit,SELF-ENABLING ECO-CENTRIC CIRCUIT
100,MAT0000253,E,Reduced 6thgeneration budgetary manageme,REDUCED 6THGENERATION BUDGETARY MANAGEME
100,MAT0000981,E,Configurable encompassing time-frame,CONFIGURABLE ENCOMPASSING TIME-FRAME
100,MAT0000130,D,La liberté de rouler à la pointe,LA LIBERTÉ DE ROULER À LA POINTE
100,MAT0000154,J,La liberté d'innover à la pointe,LA LIBERTÉ D'INNOVER À LA POINTE
100,MAT0001315,D,Re-engineered coherent budgetary managem,RE-ENGINEERED COHERENT BUDGETARY MANAGEM
100,MAT0001779,J,Digitized homogeneous matrix,DIGITIZED HOMOGENEOUS MATRIX
100,MAT0001856,F,Team-oriented reciprocal frame   ,TEAM-ORIENTED RECIPROCAL FRAME
100,MZ-FG-R200,F,Inverse executive help-desk,INVERSE EXECUTIVE HELP-DESK
100,MAT0001340,P,Le pouvoir de louer en toute tranquilité,LE POUVOIR DE LOUER EN TOUTE TRANQUILITÉ
100,MAT0000565,D,Proactive reciprocal circuit,PROACTIVE RECIPROCAL CIRCUIT
100,MAT0000600,E,A segurança de conseguir com força total,A SEGURANÇA DE CONSEGUIR COM FORÇA TOTAL
100,MAT0000115,E,Reactive secondary monitoring   ,REACTIVE SECONDARY MONITORING
100,MAT0001775,J,Total incremental firmware,TOTAL INCREMENTAL FIRMWARE
100,MAT0000676,D,Multi-lateral disintermediate project,MULTI-LATERAL DISINTERMEDIATE PROJECT
100,MAT0000632,P,Multi-tiered didactic challenge,MULTI-TIERED DIDACTIC CHALLENGE
100,MAT0000693,J,Upgradable composite concept,UPGRADABLE COMPOSITE CONCEPT
100,MAT0001488,F,Enterprise-wide systemic pricing structu,ENTERPRISE-WIDE SYSTEMIC PRICING STRUCTU
100,MAT0000920,J,A simplicidade de realizar seus sonhos s,A SIMPLICIDADE DE REALIZAR SEUS SONHOS S
100,MZ-FG-M525,J,La liberté de concrétiser vos projets en,LA LIBERTÉ DE CONCRÉTISER VOS PROJETS EN
100,MAT0001835,P,O prazer de concretizar seus projetos de,O PRAZER DE CONCRETIZAR SEUS PROJETOS DE
100,MAT0001284,E,De-engineered bi-directional customer lo,DE-ENGINEERED BI-DIRECTIONAL CUSTOMER LO
100,MAT0001762,D,Streamlined full-range time-frame,STREAMLINED FULL-RANGE TIME-FRAME
100,MAT0000268,P,L'avantage d'avancer à la pointe   ,L'AVANTAGE D'AVANCER À LA POINTE
100,MAT0000043,E,Re-engineered fault-tolerant circuit,RE-ENGINEERED FAULT-TOLERANT CIRCUIT
100,MAT0001181,P,Streamlined fresh-thinking middleware,STREAMLINED FRESH-THINKING MIDDLEWARE
100,MAT0001799,D,L'art de rouler à sa source,L'ART DE ROULER À SA SOURCE
100,MAT0000184,P,Assimilated grid-enabled intranet,ASSIMILATED GRID-ENABLED INTRANET
200,MAT0000433,P,Enhanced systematic implementation   ,ENHANCED SYSTEMATIC IMPLEMENTATION
100,MAT0001582,P,Object-based systemic algorithm,OBJECT-BASED SYSTEMIC ALGORITHM
100,MZ-FG-C950,P,Cross-platform homogeneous array,CROSS-PLATFORM HOMOGENEOUS ARRAY
